antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
frozenset({'vs_str_error'}),frozenset({'is_sorted'}),1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0
frozenset({'vs_str_error'}),frozenset({'weigth_of_list_we'}),1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0
frozenset({'weigth_of_list_we'}),"frozenset({'has_zeros', 'is_sorted', 'vs_str_error', 'more_positive_or_negative_e'})",0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,1.5,0.1111111111111111,1.3333333333333335,0.9999999999999999
"frozenset({'vs_str_error', 'is_sorted'})","frozenset({'weigth_of_list_we', 'more_positive_or_negative_e'})",0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,1.5,0.1111111111111111,1.3333333333333335,0.9999999999999999
frozenset({'weigth_of_list_we'}),"frozenset({'has_zeros', 'vs_str_error', 'more_positive_or_negative_e'})",0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,1.5,0.1111111111111111,1.3333333333333335,0.9999999999999999
frozenset({'is_sorted'}),"frozenset({'vs_str_error', 'more_positive_or_negative_e'})",0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,1.5,0.1111111111111111,1.3333333333333335,0.9999999999999999
"frozenset({'vs_str_error', 'is_sorted'})",frozenset({'more_positive_or_negative_e'}),0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,1.5,0.1111111111111111,1.3333333333333335,0.9999999999999999
"frozenset({'weigth_of_list_we', 'vs_str_error'})","frozenset({'is_sorted', 'more_positive_or_negative_e'})",0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,1.5,0.1111111111111111,1.3333333333333335,0.9999999999999999
frozenset({'is_sorted'}),"frozenset({'more_positive_or_negative_n', 'vs_str_error'})",0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,1.5,0.1111111111111111,1.3333333333333335,0.9999999999999999
frozenset({'weigth_of_list_we'}),"frozenset({'has_zeros', 'vs_str_error'})",0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,1.5,0.1111111111111111,1.3333333333333335,0.9999999999999999
frozenset({'is_sorted'}),"frozenset({'weigth_of_list_we', 'vs_str_error', 'more_positive_or_negative_e'})",0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,1.5,0.1111111111111111,1.3333333333333335,0.9999999999999999
frozenset({'weigth_of_list_we'}),"frozenset({'is_sorted', 'vs_str_error', 'more_positive_or_negative_e'})",0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,1.5,0.1111111111111111,1.3333333333333335,0.9999999999999999
"frozenset({'vs_str_error', 'is_sorted'})","frozenset({'weigth_of_list_wn', 'more_positive_or_negative_n'})",0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,1.5,0.1111111111111111,1.3333333333333335,0.9999999999999999
frozenset({'is_sorted'}),"frozenset({'weigth_of_list_wn', 'more_positive_or_negative_n', 'vs_str_error'})",0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,1.5,0.1111111111111111,1.3333333333333335,0.9999999999999999
frozenset({'is_sorted'}),"frozenset({'has_zeros', 'vs_str_error'})",0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,1.5,0.1111111111111111,1.3333333333333335,0.9999999999999999
"frozenset({'vs_str_error', 'is_sorted'})",frozenset({'has_zeros'}),0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,1.5,0.1111111111111111,1.3333333333333335,0.9999999999999999
"frozenset({'vs_str_error', 'is_sorted'})",frozenset({'more_positive_or_negative_n'}),0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,1.5,0.1111111111111111,1.3333333333333335,0.9999999999999999
