antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
['weigth_of_list_wp'],['vs_str_No-violate'],0.44594594594594594,0.581081081081081,0.44594594594594594,1.0,1.7209302325581397,0.18681519357195037,inf,0.75609756097561
"['weigth_of_list_wp', 'isEmpty_False']",['vs_str_No-violate'],0.44594594594594594,0.581081081081081,0.44594594594594594,1.0,1.7209302325581397,0.18681519357195037,inf,0.75609756097561
"['weigth_of_list_wp', 'isEmpty_False', 'contains_even_numbers_True']",['vs_str_No-violate'],0.3783783783783784,0.581081081081081,0.3783783783783784,1.0,1.7209302325581397,0.15850986121256394,inf,0.673913043478261
"['weigth_of_list_wp', 'contains_even_numbers_True']",['vs_str_No-violate'],0.3783783783783784,0.581081081081081,0.3783783783783784,1.0,1.7209302325581397,0.15850986121256394,inf,0.673913043478261
['more_positive_or_negative_p'],['vs_str_No-violate'],0.32432432432432434,0.581081081081081,0.24324324324324326,0.75,1.2906976744186047,0.054784514243973736,1.6756756756756759,0.3333333333333335
"['isEmpty_False', 'more_positive_or_negative_p']",['vs_str_No-violate'],0.32432432432432434,0.581081081081081,0.24324324324324326,0.75,1.2906976744186047,0.054784514243973736,1.6756756756756759,0.3333333333333335
"['weigth_of_list_wp', 'is_sorted_False']",['vs_str_No-violate'],0.2972972972972973,0.581081081081081,0.2972972972972973,1.0,1.7209302325581397,0.12454346238130024,inf,0.5961538461538463
"['weigth_of_list_wp', 'isEmpty_False', 'is_sorted_False']",['vs_str_No-violate'],0.2972972972972973,0.581081081081081,0.2972972972972973,1.0,1.7209302325581397,0.12454346238130024,inf,0.5961538461538463
"['contains_odd_numbers_True', 'weigth_of_list_wp']",['vs_str_No-violate'],0.2972972972972973,0.581081081081081,0.2972972972972973,1.0,1.7209302325581397,0.12454346238130024,inf,0.5961538461538463
"['weigth_of_list_wp', 'has_zeros_False']",['vs_str_No-violate'],0.2972972972972973,0.581081081081081,0.2972972972972973,1.0,1.7209302325581397,0.12454346238130024,inf,0.5961538461538463
"['contains_odd_numbers_True', 'isEmpty_False', 'weigth_of_list_wp']",['vs_str_No-violate'],0.2972972972972973,0.581081081081081,0.2972972972972973,1.0,1.7209302325581397,0.12454346238130024,inf,0.5961538461538463
"['weigth_of_list_wp', 'isEmpty_False', 'has_zeros_False']",['vs_str_No-violate'],0.2972972972972973,0.581081081081081,0.2972972972972973,1.0,1.7209302325581397,0.12454346238130024,inf,0.5961538461538463
"['has_duplicates_False', 'weigth_of_list_wp']",['vs_str_No-violate'],0.28378378378378377,0.581081081081081,0.28378378378378377,1.0,1.7209302325581397,0.11888239590942296,inf,0.5849056603773586
"['has_duplicates_False', 'isEmpty_False', 'weigth_of_list_wp']",['vs_str_No-violate'],0.28378378378378377,0.581081081081081,0.28378378378378377,1.0,1.7209302325581397,0.11888239590942296,inf,0.5849056603773586
"['weigth_of_list_wp', 'contains_even_numbers_True', 'is_sorted_False']",['vs_str_No-violate'],0.25675675675675674,0.581081081081081,0.25675675675675674,1.0,1.7209302325581397,0.10756026296566837,inf,0.5636363636363637
"['contains_even_numbers_True', 'more_positive_or_negative_p']",['vs_str_No-violate'],0.25675675675675674,0.581081081081081,0.20270270270270271,0.7894736842105264,1.3586291309669527,0.05350620891161434,1.9898648648648662,0.35515151515151533
"['isEmpty_False', 'contains_even_numbers_True', 'more_positive_or_negative_p']",['vs_str_No-violate'],0.25675675675675674,0.581081081081081,0.20270270270270271,0.7894736842105264,1.3586291309669527,0.05350620891161434,1.9898648648648662,0.35515151515151533
"['weigth_of_list_wp', 'isEmpty_False', 'contains_even_numbers_True', 'is_sorted_False']",['vs_str_No-violate'],0.25675675675675674,0.581081081081081,0.25675675675675674,1.0,1.7209302325581397,0.10756026296566837,inf,0.5636363636363637
"['weigth_of_list_wp', 'contains_even_numbers_True', 'has_zeros_False']",['vs_str_No-violate'],0.22972972972972974,0.581081081081081,0.22972972972972974,1.0,1.7209302325581397,0.09623813002191381,inf,0.5438596491228069
"['has_duplicates_False', 'contains_even_numbers_True', 'weigth_of_list_wp']",['vs_str_No-violate'],0.22972972972972974,0.581081081081081,0.22972972972972974,1.0,1.7209302325581397,0.09623813002191381,inf,0.5438596491228069
"['contains_odd_numbers_True', 'contains_even_numbers_True', 'weigth_of_list_wp']",['vs_str_No-violate'],0.22972972972972974,0.581081081081081,0.22972972972972974,1.0,1.7209302325581397,0.09623813002191381,inf,0.5438596491228069
"['weigth_of_list_wp', 'isEmpty_False', 'contains_even_numbers_True', 'has_zeros_False']",['vs_str_No-violate'],0.22972972972972974,0.581081081081081,0.22972972972972974,1.0,1.7209302325581397,0.09623813002191381,inf,0.5438596491228069
"['has_duplicates_False', 'isEmpty_False', 'contains_even_numbers_True', 'weigth_of_list_wp']",['vs_str_No-violate'],0.22972972972972974,0.581081081081081,0.22972972972972974,1.0,1.7209302325581397,0.09623813002191381,inf,0.5438596491228069
"['contains_odd_numbers_True', 'isEmpty_False', 'contains_even_numbers_True', 'weigth_of_list_wp']",['vs_str_No-violate'],0.22972972972972974,0.581081081081081,0.22972972972972974,1.0,1.7209302325581397,0.09623813002191381,inf,0.5438596491228069
"['isEmpty_False', 'has_zeros_False', 'more_positive_or_negative_p']",['vs_str_No-violate'],0.22972972972972974,0.581081081081081,0.17567567567567569,0.7647058823529411,1.3160054719562244,0.04218407596785975,1.7804054054054053,0.3117408906882591
"['has_zeros_False', 'more_positive_or_negative_p']",['vs_str_No-violate'],0.22972972972972974,0.581081081081081,0.17567567567567569,0.7647058823529411,1.3160054719562244,0.04218407596785975,1.7804054054054053,0.3117408906882591
"['weigth_of_list_wp', 'more_positive_or_negative_p']",['vs_str_No-violate'],0.21621621621621623,0.581081081081081,0.21621621621621623,1.0,1.7209302325581397,0.09057706355003653,inf,0.5344827586206897
"['weigth_of_list_wp', 'isEmpty_False', 'more_positive_or_negative_p']",['vs_str_No-violate'],0.21621621621621623,0.581081081081081,0.21621621621621623,1.0,1.7209302325581397,0.09057706355003653,inf,0.5344827586206897
"['contains_odd_numbers_True', 'weigth_of_list_wp', 'is_sorted_False']",['vs_str_No-violate'],0.20270270270270271,0.581081081081081,0.20270270270270271,1.0,1.7209302325581397,0.08491599707815925,inf,0.5254237288135594
"['contains_odd_numbers_True', 'isEmpty_False', 'weigth_of_list_wp', 'has_zeros_False']",['vs_str_No-violate'],0.20270270270270271,0.581081081081081,0.20270270270270271,1.0,1.7209302325581397,0.08491599707815925,inf,0.5254237288135594
"['contains_odd_numbers_True', 'weigth_of_list_wp', 'has_zeros_False']",['vs_str_No-violate'],0.20270270270270271,0.581081081081081,0.20270270270270271,1.0,1.7209302325581397,0.08491599707815925,inf,0.5254237288135594
"['contains_odd_numbers_True', 'isEmpty_False', 'weigth_of_list_wp', 'is_sorted_False']",['vs_str_No-violate'],0.20270270270270271,0.581081081081081,0.20270270270270271,1.0,1.7209302325581397,0.08491599707815925,inf,0.5254237288135594
"['has_duplicates_False', 'isEmpty_False', 'weigth_of_list_wp', 'has_zeros_False']",['vs_str_No-violate'],0.20270270270270271,0.581081081081081,0.20270270270270271,1.0,1.7209302325581397,0.08491599707815925,inf,0.5254237288135594
"['has_duplicates_False', 'weigth_of_list_wp', 'has_zeros_False']",['vs_str_No-violate'],0.20270270270270271,0.581081081081081,0.20270270270270271,1.0,1.7209302325581397,0.08491599707815925,inf,0.5254237288135594
"['isEmpty_False', 'contains_even_numbers_True', 'is_sorted_False', 'more_positive_or_negative_p']",['vs_str_No-violate'],0.1891891891891892,0.581081081081081,0.13513513513513514,0.7142857142857143,1.2292358803986712,0.025200876552227913,1.4662162162162165,0.2300000000000001
"['contains_odd_numbers_True', 'weigth_of_list_wp', 'has_duplicates_False']",['vs_str_No-violate'],0.1891891891891892,0.581081081081081,0.1891891891891892,1.0,1.7209302325581397,0.07925493060628197,inf,0.5166666666666667
"['contains_even_numbers_True', 'is_sorted_False', 'more_positive_or_negative_p']",['vs_str_No-violate'],0.1891891891891892,0.581081081081081,0.13513513513513514,0.7142857142857143,1.2292358803986712,0.025200876552227913,1.4662162162162165,0.2300000000000001
"['contains_odd_numbers_True', 'isEmpty_False', 'weigth_of_list_wp', 'has_duplicates_False']",['vs_str_No-violate'],0.1891891891891892,0.581081081081081,0.1891891891891892,1.0,1.7209302325581397,0.07925493060628197,inf,0.5166666666666667
"['has_duplicates_False', 'more_positive_or_negative_p']",['vs_str_No-violate'],0.17567567567567569,0.581081081081081,0.13513513513513514,0.7692307692307693,1.3237924865831845,0.03305332359386415,1.8153153153153159,0.29672131147541
"['weigth_of_list_wp', 'isEmpty_False', 'contains_even_numbers_True', 'more_positive_or_negative_p']",['vs_str_No-violate'],0.17567567567567569,0.581081081081081,0.17567567567567569,1.0,1.7209302325581397,0.07359386413440469,inf,0.5081967213114755
"['weigth_of_list_wp', 'contains_even_numbers_True', 'more_positive_or_negative_p']",['vs_str_No-violate'],0.17567567567567569,0.581081081081081,0.17567567567567569,1.0,1.7209302325581397,0.07359386413440469,inf,0.5081967213114755
"['weigth_of_list_wp', 'is_sorted_False', 'has_zeros_False']",['vs_str_No-violate'],0.17567567567567569,0.581081081081081,0.17567567567567569,1.0,1.7209302325581397,0.07359386413440469,inf,0.5081967213114755
"['weigth_of_list_wp', 'isEmpty_False', 'is_sorted_False', 'has_zeros_False']",['vs_str_No-violate'],0.17567567567567569,0.581081081081081,0.17567567567567569,1.0,1.7209302325581397,0.07359386413440469,inf,0.5081967213114755
"['has_duplicates_False', 'isEmpty_False', 'more_positive_or_negative_p']",['vs_str_No-violate'],0.17567567567567569,0.581081081081081,0.13513513513513514,0.7692307692307693,1.3237924865831845,0.03305332359386415,1.8153153153153159,0.29672131147541
"['contains_odd_numbers_True', 'contains_even_numbers_True', 'weigth_of_list_wp', 'is_sorted_False']",['vs_str_No-violate'],0.16216216216216217,0.581081081081081,0.16216216216216217,1.0,1.7209302325581397,0.06793279766252741,inf,0.5000000000000001
"['more_positive_or_negative_p', 'isEmpty_False', 'contains_even_numbers_True', 'has_zeros_False']",['vs_str_No-violate'],0.16216216216216217,0.581081081081081,0.13513513513513514,0.8333333333333334,1.434108527131783,0.04090577063550038,2.5135135135135145,0.3612903225806453
"['has_duplicates_False', 'isEmpty_False', 'weigth_of_list_wp', 'is_sorted_False']",['vs_str_No-violate'],0.16216216216216217,0.581081081081081,0.16216216216216217,1.0,1.7209302325581397,0.06793279766252741,inf,0.5000000000000001
"['has_duplicates_False', 'weigth_of_list_wp', 'is_sorted_False']",['vs_str_No-violate'],0.16216216216216217,0.581081081081081,0.16216216216216217,1.0,1.7209302325581397,0.06793279766252741,inf,0.5000000000000001
"['contains_odd_numbers_True', 'isEmpty_False', 'contains_even_numbers_True', 'is_sorted_False', 'weigth_of_list_wp']",['vs_str_No-violate'],0.16216216216216217,0.581081081081081,0.16216216216216217,1.0,1.7209302325581397,0.06793279766252741,inf,0.5000000000000001
"['weigth_of_list_wp', 'has_duplicates_True']",['vs_str_No-violate'],0.16216216216216217,0.581081081081081,0.16216216216216217,1.0,1.7209302325581397,0.06793279766252741,inf,0.5000000000000001
"['contains_even_numbers_True', 'has_zeros_False', 'more_positive_or_negative_p']",['vs_str_No-violate'],0.16216216216216217,0.581081081081081,0.13513513513513514,0.8333333333333334,1.434108527131783,0.04090577063550038,2.5135135135135145,0.3612903225806453
"['weigth_of_list_wp', 'isEmpty_False', 'has_duplicates_True']",['vs_str_No-violate'],0.16216216216216217,0.581081081081081,0.16216216216216217,1.0,1.7209302325581397,0.06793279766252741,inf,0.5000000000000001
"['weigth_of_list_wp', 'contains_even_numbers_True', 'has_zeros_True']",['vs_str_No-violate'],0.14864864864864866,0.581081081081081,0.14864864864864866,1.0,1.7209302325581397,0.06227173119065012,inf,0.49206349206349215
"['weigth_of_list_wp', 'has_zeros_False', 'more_positive_or_negative_p']",['vs_str_No-violate'],0.14864864864864866,0.581081081081081,0.14864864864864866,1.0,1.7209302325581397,0.06227173119065012,inf,0.49206349206349215
"['weigth_of_list_wp', 'isEmpty_False', 'has_zeros_True']",['vs_str_No-violate'],0.14864864864864866,0.581081081081081,0.14864864864864866,1.0,1.7209302325581397,0.06227173119065012,inf,0.49206349206349215
"['isEmpty_False', 'has_duplicates_True', 'more_positive_or_negative_p']",['vs_str_No-violate'],0.14864864864864866,0.581081081081081,0.10810810810810811,0.7272727272727273,1.2515856236786471,0.021731190650109575,1.5360360360360363,0.2361111111111112
"['weigth_of_list_wp', 'more_positive_or_negative_e']",['vs_str_No-violate'],0.14864864864864866,0.581081081081081,0.14864864864864866,1.0,1.7209302325581397,0.06227173119065012,inf,0.49206349206349215
"['weigth_of_list_wp', 'isEmpty_False', 'is_sorted_True']",['vs_str_No-violate'],0.14864864864864866,0.581081081081081,0.14864864864864866,1.0,1.7209302325581397,0.06227173119065012,inf,0.49206349206349215
